#x y
0.00410994 1.06632
-0.0209312 1.13566
-0.0459723 1.205
-0.0710134 1.27433
-0.0960545 1.34367
-0.121096 1.41301
-0.146137 1.48234
-0.171178 1.55168
-0.196219 1.62102
-0.22126 1.69035
-0.246301 1.75969
-0.271342 1.82903
-0.296383 1.89837
-0.321424 1.9677
-0.346465 2.03704
-0.371507 2.10638
-0.396548 2.17571
-0.421589 2.24505
-0.44663 2.31439
-0.471671 2.38372
-0.496712 2.45306
-0.521753 2.5224
-0.546794 2.59173
-0.571835 2.66107
-0.596876 2.73041
-0.621918 2.79974
-0.646959 2.86908
-0.672 2.93842
-0.697041 3.00775
-0.722082 3.07709
-0.747123 3.14643
-0.772164 3.21576
-0.797205 3.2851
-0.822246 3.35444
-0.847287 3.42377
-0.872329 3.49311
-0.89737 3.56245
-0.922411 3.63178
-0.947452 3.70112
-0.972493 3.77046
-0.997534 3.83979
-1.02258 3.90913
-1.04762 3.97847
-1.07266 4.0478
-1.0977 4.11714
-1.12274 4.18648
-1.14778 4.25582
-1.17282 4.32515
-1.19786 4.39449
-1.2229 4.46383
-1.24795 4.53316
-1.27299 4.6025
-1.29803 4.67184
-1.32307 4.74117
-1.34811 4.81051
-1.37315 4.87985
-1.39819 4.94918
-1.42323 5.01852
-1.44827 5.08786
-1.47331 5.15719
-1.49836 5.22653
-1.5234 5.29587
-1.54844 5.3652
-1.57348 5.43454
-1.59852 5.50388
-1.62356 5.57321
-1.6486 5.64255
-1.67364 5.71189
-1.69868 5.78122
-1.72373 5.85056
-1.74877 5.9199
-1.77381 5.98923
-1.79885 6.05857
-1.82389 6.12791
-1.84893 6.19724
-1.87397 6.26658
-1.89901 6.33592
-1.92405 6.40525
-1.9491 6.47459
-1.97414 6.54393
-1.99918 6.61326
-2.02422 6.6826
-2.04926 6.75194
-2.0743 6.82128
-2.09934 6.89061
-2.12438 6.95995
-2.14942 7.02929
-2.17447 7.09862
-2.19951 7.16796
-2.22455 7.2373
-2.24959 7.30663
-2.27463 7.37597
-2.29967 7.44531
-2.32471 7.51464
-2.34975 7.58398
-2.37479 7.65332
-2.39984 7.72265
-2.42488 7.79199
-2.44992 7.86133
-2.47496 7.93066
