#x y
4.3198 5.49428
4.10722 5.66277
3.8662 5.79266
3.61465 5.89566
3.35006 5.96231
3.07722 5.99073
2.80562 5.98858
2.531 5.93745
2.30547 5.96893
2.08409 5.99431
1.86212 5.99475
1.64121 5.96032
1.4302 5.95097
1.22222 5.97778
1.01162 5.99088
0.800623 5.98014
0.59013 5.95552
0.386237 5.89772
0.187187 5.82689
0.00146207 5.72495
-0.17541 5.6119
-0.337778 5.47978
-0.483378 5.33039
-0.616237 5.1737
-0.729441 5.00322
-0.821316 4.82132
-1.00322 4.72944
-1.1737 4.61624
-1.33039 4.48338
-1.47978 4.33778
-1.6119 4.17541
-1.72495 3.99854
-1.82689 3.81281
-1.89772 3.61376
-1.95552 3.40987
-1.98014 3.19938
-1.99088 2.98838
-1.97778 2.77778
-1.95097 2.5698
-1.96032 2.35879
-1.99475 2.13788
-1.99431 1.91591
-1.96893 1.69453
-1.93745 1.469
-1.98858 1.19438
-1.99073 0.922778
-1.96231 0.649944
-1.89566 0.385345
-1.79266 0.133801
-1.66277 -0.107218
-1.49428 -0.319802
